event_id,sample,weight,xsec,kfac,filteff,sum_weights,mgg,n_lep,n_jets,n_central_jets,n_btags,ht,met,channel,is_ti,bdt_score,category
603,ZH,1.0,1.0,1.0,1.0,1000.0,123.25859674094828,0,1,0,0,6.480025133433487,131.14242694597823,hadronic,True,0.9551447,ttH_had_BDT1
604,ZH,1.0,1.0,1.0,1.0,1000.0,124.88801645100884,0,5,3,0,690.1029526791623,30.172601724485904,hadronic,False,0.7955265,ttH_had_BDT1
605,ZH,1.0,1.0,1.0,1.0,1000.0,123.75596893375223,0,6,2,0,603.1262421552028,192.3974988563404,hadronic,False,0.5581551,ttH_had_BDT1
606,ZH,1.0,1.0,1.0,1.0,1000.0,123.85057033435228,0,3,5,2,103.32888656773743,155.66739074290973,hadronic,True,0.4311677,ttH_had_BDT1
607,ZH,1.0,1.0,1.0,1.0,1000.0,123.54881665762007,0,8,3,0,349.8280937937539,183.28726027387273,hadronic,True,0.70748466,ttH_had_BDT1
608,ZH,1.0,1.0,1.0,1.0,1000.0,124.0784189555528,0,2,6,4,455.4695228426257,107.56304923368963,hadronic,False,0.6672282,ttH_had_BDT1
609,ZH,1.0,1.0,1.0,1.0,1000.0,125.5804952553532,0,8,6,4,717.9877537947812,14.567689023406993,hadronic,True,0.6645632,ttH_had_BDT1
610,ZH,1.0,1.0,1.0,1.0,1000.0,125.40883827394165,0,2,9,3,936.1938498073412,133.78878707315823,hadronic,False,0.6352771,ttH_had_BDT1
611,ZH,1.0,1.0,1.0,1.0,1000.0,125.54723210939859,0,0,2,4,389.69641379785827,29.86691680868414,hadronic,True,0.55146974,ttH_had_BDT1
612,ZH,1.0,1.0,1.0,1.0,1000.0,124.15790420357513,0,3,6,0,932.7007212499651,114.34962930606818,hadronic,True,0.32213992,ttH_had_BDT1
613,ZH,1.0,1.0,1.0,1.0,1000.0,125.94273633933638,0,5,0,2,483.59447569462696,188.729207600219,hadronic,False,0.47434026,ttH_had_BDT1
614,ZH,1.0,1.0,1.0,1.0,1000.0,124.71515808280253,0,6,9,1,887.1694365009607,102.87230319885315,hadronic,False,0.6174053,ttH_had_BDT1
615,ZH,1.0,1.0,1.0,1.0,1000.0,124.84457846500908,0,4,1,4,223.54116686728386,95.27945495462879,hadronic,True,0.2144535,ttH_had_BDT1
616,ZH,1.0,1.0,1.0,1.0,1000.0,125.71640801338658,0,4,5,0,609.0620978996915,130.06568052881568,hadronic,True,0.5423512,ttH_had_BDT1
617,ZH,1.0,1.0,1.0,1.0,1000.0,126.70975617287205,0,3,9,2,734.32349599198,11.154025213538056,hadronic,True,0.3783672,ttH_had_BDT1
618,ZH,1.0,1.0,1.0,1.0,1000.0,125.05795367938954,0,6,0,1,838.7305959257241,189.60369633537348,hadronic,False,0.3834174,ttH_had_BDT1
619,ZH,1.0,1.0,1.0,1.0,1000.0,125.37695127159274,0,4,0,1,153.47614942100984,46.74827355104219,hadronic,False,0.7220591,ttH_had_BDT1
620,ZH,1.0,1.0,1.0,1.0,1000.0,124.86658893637191,0,5,8,0,522.2456139382688,117.99508316743928,hadronic,True,0.5433458,ttH_had_BDT1
621,ZH,1.0,1.0,1.0,1.0,1000.0,121.79691474024759,0,3,3,4,221.81012088714093,161.58363819713048,hadronic,True,0.36893353,ttH_had_BDT1
622,ZH,1.0,1.0,1.0,1.0,1000.0,122.23645576039434,0,2,8,3,911.816742968646,109.32660520306933,hadronic,False,0.7556922,ttH_had_BDT1
623,ZH,1.0,1.0,1.0,1.0,1000.0,123.65526621359601,0,0,0,4,279.20177894020446,85.28795180660266,hadronic,False,0.68610805,ttH_had_BDT1
624,ZH,1.0,1.0,1.0,1.0,1000.0,125.06272012262731,0,0,1,2,508.07095016941827,121.3110355778729,hadronic,False,0.62383866,ttH_had_BDT1
625,ZH,1.0,1.0,1.0,1.0,1000.0,124.19546539781946,0,0,6,0,444.4907708132879,155.77379904438263,hadronic,False,0.5203876,ttH_had_BDT1
626,ZH,1.0,1.0,1.0,1.0,1000.0,126.38440465033528,0,0,9,2,844.9857769698414,144.6261985373539,hadronic,True,0.7166403,ttH_had_BDT1
627,ZH,1.0,1.0,1.0,1.0,1000.0,126.33012765623859,0,6,6,0,381.47031646359994,115.724270552453,hadronic,False,0.39690652,ttH_had_BDT1
628,ZH,1.0,1.0,1.0,1.0,1000.0,125.1228762830337,0,7,1,1,534.8154298998738,5.533961200462811,hadronic,True,0.510801,ttH_had_BDT1
629,ZH,1.0,1.0,1.0,1.0,1000.0,124.66501270787353,0,8,9,3,264.05157539140987,149.89482944191568,hadronic,True,0.38462535,ttH_had_BDT1
630,ZH,1.0,1.0,1.0,1.0,1000.0,125.3671639518538,0,2,5,4,202.63198039041774,83.6269640274405,hadronic,True,0.6331162,ttH_had_BDT1
631,ZH,1.0,1.0,1.0,1.0,1000.0,124.93377414030645,0,0,7,1,773.6032207547345,86.8871013663658,hadronic,True,0.527407,ttH_had_BDT1
632,ZH,1.0,1.0,1.0,1.0,1000.0,126.37684542001688,0,2,5,1,44.98749118520673,99.30438420497734,hadronic,False,0.66904294,ttH_had_BDT1
633,ZH,1.0,1.0,1.0,1.0,1000.0,125.22976091449969,0,2,7,0,690.539523431338,100.52742830739885,hadronic,True,0.6321101,ttH_had_BDT1
634,ZH,1.0,1.0,1.0,1.0,1000.0,125.68180675728014,0,7,4,2,455.3159247240711,124.6699385045051,hadronic,False,0.46922335,ttH_had_BDT1
635,ZH,1.0,1.0,1.0,1.0,1000.0,125.44091884142144,0,2,7,2,854.2825139036513,161.8534913673884,hadronic,False,0.21654725,ttH_had_BDT1
636,ZH,1.0,1.0,1.0,1.0,1000.0,125.85644613710535,0,8,0,4,887.8483275831145,14.194444434280129,hadronic,False,0.19089936,unassigned
637,ZH,1.0,1.0,1.0,1.0,1000.0,125.46019330734666,0,5,0,2,601.762807848598,92.06237553462473,hadronic,False,0.45642453,ttH_had_BDT1
638,ZH,1.0,1.0,1.0,1.0,1000.0,125.76656070705849,0,2,3,4,877.8949260946956,34.09092142224877,hadronic,True,0.6682126,ttH_had_BDT1
639,ZH,1.0,1.0,1.0,1.0,1000.0,125.79306322349021,0,0,5,1,717.2526085465788,185.70133906929055,hadronic,False,0.82278603,ttH_had_BDT1
640,ZH,1.0,1.0,1.0,1.0,1000.0,124.03387536357054,0,6,2,3,575.7180699080426,19.12293102485494,hadronic,True,0.5338556,ttH_had_BDT1
641,ZH,1.0,1.0,1.0,1.0,1000.0,124.99616286027603,0,9,2,1,331.5357689376254,113.7197469664444,hadronic,False,0.58309054,ttH_had_BDT1
642,ZH,1.0,1.0,1.0,1.0,1000.0,125.40441759192893,0,5,6,2,429.97329542832273,126.37657303261518,hadronic,True,0.3673276,ttH_had_BDT1
643,ZH,1.0,1.0,1.0,1.0,1000.0,124.74282215153096,0,9,9,0,498.1122527992721,107.04769423225457,hadronic,True,0.44655073,ttH_had_BDT1
644,ZH,1.0,1.0,1.0,1.0,1000.0,126.41598407047576,0,9,1,0,949.7690160365422,189.56422313663813,hadronic,True,0.68041134,ttH_had_BDT1
645,ZH,1.0,1.0,1.0,1.0,1000.0,125.43522771333656,0,6,2,3,622.5149082683209,185.99083505536245,hadronic,True,0.26319024,ttH_had_BDT1
646,ZH,1.0,1.0,1.0,1.0,1000.0,124.48456028308529,0,7,5,2,692.3792078773467,151.00472065278868,hadronic,True,0.5385028,ttH_had_BDT1
647,ZH,1.0,1.0,1.0,1.0,1000.0,125.61733500415033,0,7,6,1,57.730108742324425,128.26606028655613,hadronic,True,0.6871976,ttH_had_BDT1
648,ZH,1.0,1.0,1.0,1.0,1000.0,125.59087854310873,0,1,4,1,419.98620011437504,96.22832463105873,hadronic,True,0.53564805,ttH_had_BDT1
649,ZH,1.0,1.0,1.0,1.0,1000.0,124.56478013388744,0,7,2,0,736.6023448285703,66.94082128976973,hadronic,False,0.5525977,ttH_had_BDT1
650,ZH,1.0,1.0,1.0,1.0,1000.0,124.24718643269996,0,1,2,4,288.2121392862016,110.12318311447942,hadronic,True,0.2649692,ttH_had_BDT1
651,ZH,1.0,1.0,1.0,1.0,1000.0,126.48164098419768,0,8,4,0,491.3936223840037,150.83508173191308,hadronic,False,0.6988567,ttH_had_BDT1
652,ZH,1.0,1.0,1.0,1.0,1000.0,125.44292056220593,0,2,6,3,39.995806745235285,195.38483573262008,hadronic,True,0.8416889,ttH_had_BDT1
653,ZH,1.0,1.0,1.0,1.0,1000.0,125.03259581323935,0,4,7,0,63.41010939369818,157.49249987178655,hadronic,True,0.68550587,ttH_had_BDT1
654,ZH,1.0,1.0,1.0,1.0,1000.0,124.547290818224,0,0,7,1,942.4830653799459,90.69411167022984,hadronic,True,0.05846858,unassigned
655,ZH,1.0,1.0,1.0,1.0,1000.0,123.93312624085311,0,3,0,3,445.72814095621385,95.3279251437149,hadronic,False,0.6902998,ttH_had_BDT1
656,ZH,1.0,1.0,1.0,1.0,1000.0,125.85159830491183,0,7,5,1,457.35723034383227,190.33385202039807,hadronic,False,0.61007977,ttH_had_BDT1
657,ZH,1.0,1.0,1.0,1.0,1000.0,123.35738470661983,0,2,9,3,317.34408934228577,61.95672044844913,hadronic,True,0.57826257,ttH_had_BDT1
658,ZH,1.0,1.0,1.0,1.0,1000.0,124.83136173431323,0,0,2,2,536.4697249418477,78.18900317020727,hadronic,False,0.47373533,ttH_had_BDT1
659,ZH,1.0,1.0,1.0,1.0,1000.0,126.22063460323521,0,7,5,4,23.51644711342027,131.52958466293322,hadronic,False,0.68925154,ttH_had_BDT1
660,ZH,1.0,1.0,1.0,1.0,1000.0,125.05651992296947,0,1,8,3,682.9441273883753,26.304008688646043,hadronic,False,0.729083,ttH_had_BDT1
661,ZH,1.0,1.0,1.0,1.0,1000.0,125.32045882463628,0,2,9,1,263.90663589827943,83.39439761272406,hadronic,False,0.7185041,ttH_had_BDT1
662,ZH,1.0,1.0,1.0,1.0,1000.0,125.54063929439309,0,0,8,1,817.633498369733,196.48767669528,hadronic,True,0.23565666,ttH_had_BDT1
663,ZH,1.0,1.0,1.0,1.0,1000.0,124.25505826783186,0,5,6,1,313.611183984282,107.27610087919896,hadronic,False,0.4197841,ttH_had_BDT1
664,ZH,1.0,1.0,1.0,1.0,1000.0,124.36024568749419,0,0,9,3,347.87675728443446,169.70320359713196,hadronic,False,0.45093048,ttH_had_BDT1
665,ZH,1.0,1.0,1.0,1.0,1000.0,126.20939733876914,0,5,1,2,963.7577554304909,84.30980942081041,hadronic,True,0.26995584,ttH_had_BDT1
666,ZH,1.0,1.0,1.0,1.0,1000.0,125.86889434547956,0,0,9,3,675.143065413218,14.642193157290539,hadronic,True,0.17181773,unassigned
667,ZH,1.0,1.0,1.0,1.0,1000.0,124.78387517338462,0,5,6,1,427.3920589095791,159.10232653418163,hadronic,True,0.3066514,ttH_had_BDT1
668,ZH,1.0,1.0,1.0,1.0,1000.0,123.96613215339673,0,5,3,4,681.9724769170069,36.458732407509295,hadronic,True,0.7119446,ttH_had_BDT1
669,ZH,1.0,1.0,1.0,1.0,1000.0,124.86682443792692,0,3,5,0,932.6081519573022,188.43398560322404,hadronic,True,0.7536151,ttH_had_BDT1
670,ZH,1.0,1.0,1.0,1.0,1000.0,125.57437653722256,0,1,5,0,565.6959307434939,185.702527252035,hadronic,False,0.7068794,ttH_had_BDT1
671,ZH,1.0,1.0,1.0,1.0,1000.0,126.66589155941473,0,0,2,4,263.46303896795797,93.34924618573265,hadronic,True,0.6895064,ttH_had_BDT1
672,ZH,1.0,1.0,1.0,1.0,1000.0,123.46000408422881,0,5,3,2,774.2249506850438,173.71495608732025,hadronic,False,0.708204,ttH_had_BDT1
673,ZH,1.0,1.0,1.0,1.0,1000.0,126.05927550970208,0,6,1,2,500.0318100380695,36.366186432416114,hadronic,False,0.36031592,ttH_had_BDT1
674,ZH,1.0,1.0,1.0,1.0,1000.0,123.52792391252578,0,0,8,3,201.0430229929715,69.58534769411824,hadronic,False,0.53184277,ttH_had_BDT1
675,ZH,1.0,1.0,1.0,1.0,1000.0,125.82337473482178,0,2,8,2,71.09078171778694,147.66882079486484,hadronic,True,0.28257376,ttH_had_BDT1
676,ZH,1.0,1.0,1.0,1.0,1000.0,125.4826425814316,0,2,3,0,669.1833353350447,66.7326433566124,hadronic,True,0.42804542,ttH_had_BDT1
677,ZH,1.0,1.0,1.0,1.0,1000.0,124.38306579685798,0,9,4,3,533.1824434210615,116.22545807258118,hadronic,False,0.36255065,ttH_had_BDT1
678,ZH,1.0,1.0,1.0,1.0,1000.0,125.69739813612037,0,6,7,1,51.21078658529754,79.02867942602127,hadronic,True,0.5759416,ttH_had_BDT1
679,ZH,1.0,1.0,1.0,1.0,1000.0,125.22265097533065,0,0,9,2,460.31813740775027,76.75237019846337,hadronic,False,0.8146408,ttH_had_BDT1
680,ZH,1.0,1.0,1.0,1.0,1000.0,124.02164016009456,0,1,4,3,478.5628318451526,147.1567846033928,hadronic,True,0.56837314,ttH_had_BDT1
681,ZH,1.0,1.0,1.0,1.0,1000.0,125.39753347002703,0,3,8,1,414.68667937634484,82.3327350050814,hadronic,True,0.6201829,ttH_had_BDT1
682,ZH,1.0,1.0,1.0,1.0,1000.0,124.67904467670516,0,7,1,1,420.6516589211295,185.71509269748668,hadronic,False,0.71584725,ttH_had_BDT1
683,ZH,1.0,1.0,1.0,1.0,1000.0,125.70990968950606,0,8,2,1,561.8633789201172,45.361137368995166,hadronic,False,0.35054848,ttH_had_BDT1
684,ZH,1.0,1.0,1.0,1.0,1000.0,124.74559244692118,0,5,4,1,282.82887843152184,70.00459812987265,hadronic,True,0.697073,ttH_had_BDT1
685,ZH,1.0,1.0,1.0,1.0,1000.0,124.84893663110863,0,0,1,4,680.2763917288731,164.40330470363116,hadronic,True,0.28205338,ttH_had_BDT1
686,ZH,1.0,1.0,1.0,1.0,1000.0,125.1353128400936,0,6,6,1,339.1889991178698,151.4492915502726,hadronic,False,0.48601007,ttH_had_BDT1
687,ZH,1.0,1.0,1.0,1.0,1000.0,124.19551469014952,0,8,0,3,716.7669200837589,177.3011602451548,hadronic,True,0.8931984,ttH_had_BDT1
688,ZH,1.0,1.0,1.0,1.0,1000.0,126.161078724911,0,1,4,4,0.3245483211706812,144.79153413284683,hadronic,True,0.96824425,ttH_had_BDT1
689,ZH,1.0,1.0,1.0,1.0,1000.0,124.89004519823662,0,3,5,2,118.54020747367366,158.55304265297383,hadronic,True,0.54259074,ttH_had_BDT1
690,ZH,1.0,1.0,1.0,1.0,1000.0,125.53882966371053,0,2,4,3,885.5998263381628,104.25721020379268,hadronic,False,0.51088184,ttH_had_BDT1
691,ZH,1.0,1.0,1.0,1.0,1000.0,124.63340805016331,0,5,1,4,657.5041840434255,38.472720484240064,hadronic,False,0.564282,ttH_had_BDT1
692,ZH,1.0,1.0,1.0,1.0,1000.0,126.35192992201723,0,9,4,1,8.310506547888119,34.94873897424809,hadronic,True,0.83912146,ttH_had_BDT1
693,ZH,1.0,1.0,1.0,1.0,1000.0,125.27719231612792,0,9,3,0,992.9457441033576,25.17502266600644,hadronic,False,0.85710365,ttH_had_BDT1
694,ZH,1.0,1.0,1.0,1.0,1000.0,125.470801081892,0,7,7,2,551.8156159055126,183.72591695683082,hadronic,True,0.26561946,ttH_had_BDT1
695,ZH,1.0,1.0,1.0,1.0,1000.0,124.36296490214106,0,5,1,0,438.0469854178697,97.83607078810064,hadronic,True,0.62648493,ttH_had_BDT1
696,ZH,1.0,1.0,1.0,1.0,1000.0,125.47807399177634,0,0,8,0,102.33529881656823,144.01247601741437,hadronic,False,0.19689196,unassigned
697,ZH,1.0,1.0,1.0,1.0,1000.0,124.73337709728605,0,5,5,2,430.52095150593095,114.63537359803948,hadronic,True,0.29284737,ttH_had_BDT1
698,ZH,1.0,1.0,1.0,1.0,1000.0,125.20499600750281,0,1,8,4,460.7703642654969,56.92400089284786,hadronic,False,0.54927325,ttH_had_BDT1
699,ZH,1.0,1.0,1.0,1.0,1000.0,124.79664695442138,0,6,4,0,962.780381879773,146.44794671499292,hadronic,True,0.4706665,ttH_had_BDT1
700,ZH,1.0,1.0,1.0,1.0,1000.0,123.81108398950077,0,1,8,0,118.37773144227303,170.9768257825153,hadronic,False,0.5310763,ttH_had_BDT1
701,ZH,1.0,1.0,1.0,1.0,1000.0,124.74688038674097,0,1,0,3,552.1486518245986,169.92855076624693,hadronic,False,0.56678176,ttH_had_BDT1
702,ZH,1.0,1.0,1.0,1.0,1000.0,124.71221353045993,0,6,1,0,119.82577469571586,75.45573716414789,hadronic,False,0.3308291,ttH_had_BDT1
703,ZH,1.0,1.0,1.0,1.0,1000.0,124.73049895761709,0,4,2,2,322.88756401364594,152.81686085912992,hadronic,False,0.3539865,ttH_had_BDT1
704,ZH,1.0,1.0,1.0,1.0,1000.0,126.32999499518743,0,4,7,3,363.798863307074,15.616242649610967,hadronic,True,0.5059093,ttH_had_BDT1
705,ZH,1.0,1.0,1.0,1.0,1000.0,125.44852373458154,0,2,2,3,607.9278750220253,180.8723808346729,hadronic,True,0.28417006,ttH_had_BDT1
706,ZH,1.0,1.0,1.0,1.0,1000.0,123.26303880366363,0,6,2,0,437.8642364037074,4.3486432812788856,hadronic,False,0.27486497,ttH_had_BDT1
707,ZH,1.0,1.0,1.0,1.0,1000.0,124.81903305575162,0,1,4,0,404.7869556661797,140.79562269808335,hadronic,True,0.45956248,ttH_had_BDT1
708,ZH,1.0,1.0,1.0,1.0,1000.0,123.37285505001772,0,3,9,4,85.33734991763964,55.89141038695431,hadronic,True,0.15335326,unassigned
709,ZH,1.0,1.0,1.0,1.0,1000.0,125.52402493181363,0,5,4,0,244.83687368011454,0.1611151219822471,hadronic,False,0.105440505,unassigned
710,ZH,1.0,1.0,1.0,1.0,1000.0,125.01754131102265,0,4,2,4,645.0661451943308,128.7366931898081,hadronic,True,0.44100532,ttH_had_BDT1
711,ZH,1.0,1.0,1.0,1.0,1000.0,127.07282119663824,0,5,6,4,215.45691358959508,164.47017221644342,hadronic,True,0.31975242,ttH_had_BDT1
712,ZH,1.0,1.0,1.0,1.0,1000.0,125.68495384735316,0,4,1,3,287.5226679988937,2.0705085134826717,hadronic,True,0.3472287,ttH_had_BDT1
713,ZH,1.0,1.0,1.0,1.0,1000.0,124.64672255143708,0,6,3,3,320.2824394219754,95.32609045954408,hadronic,False,0.450144,ttH_had_BDT1
714,ZH,1.0,1.0,1.0,1.0,1000.0,125.15567757646404,0,4,1,1,414.83041760925596,23.93734819666946,hadronic,True,0.55944425,ttH_had_BDT1
715,ZH,1.0,1.0,1.0,1.0,1000.0,126.57410600741542,0,0,8,0,205.35023380923258,52.29414469298435,hadronic,True,0.7146566,ttH_had_BDT1
716,ZH,1.0,1.0,1.0,1.0,1000.0,125.4779863235537,0,6,1,1,708.2815344899212,158.41167186201403,hadronic,False,0.5227987,ttH_had_BDT1
717,ZH,1.0,1.0,1.0,1.0,1000.0,126.24956939921287,0,6,9,0,740.1983372383908,149.23836288192305,hadronic,False,0.671474,ttH_had_BDT1
718,ZH,1.0,1.0,1.0,1.0,1000.0,124.40049626682612,0,7,8,2,789.7273282050649,100.36653597884919,hadronic,False,0.5737705,ttH_had_BDT1
719,ZH,1.0,1.0,1.0,1.0,1000.0,123.6175151333715,0,1,7,3,269.4256664333229,83.54810946485209,hadronic,False,0.6041141,ttH_had_BDT1
720,ZH,1.0,1.0,1.0,1.0,1000.0,123.80326789259979,0,9,7,2,907.0538446259711,87.09324899464184,hadronic,False,0.19752818,unassigned
721,ZH,1.0,1.0,1.0,1.0,1000.0,126.05284517133266,0,0,3,2,894.8833902055568,118.35835840632032,hadronic,False,0.7498116,ttH_had_BDT1
722,ZH,1.0,1.0,1.0,1.0,1000.0,125.36591696082147,0,2,5,1,864.1626127570585,154.70449303423658,hadronic,True,0.29411662,ttH_had_BDT1
723,ZH,1.0,1.0,1.0,1.0,1000.0,125.3425473984701,0,2,5,3,584.5836572054518,76.72278670103248,hadronic,False,0.41816336,ttH_had_BDT1
724,ZH,1.0,1.0,1.0,1.0,1000.0,126.61949715095865,0,7,7,1,711.5106259223311,147.43687118452445,hadronic,False,0.3397641,ttH_had_BDT1
725,ZH,1.0,1.0,1.0,1.0,1000.0,124.43074592718187,0,0,2,4,407.84939351987737,28.84247738889123,hadronic,True,0.53471684,ttH_had_BDT1
726,ZH,1.0,1.0,1.0,1.0,1000.0,124.36208672645964,0,2,0,3,639.9821188951278,17.869803919638215,hadronic,True,0.552938,ttH_had_BDT1
727,ZH,1.0,1.0,1.0,1.0,1000.0,123.91534699722158,0,5,3,3,973.2376898594204,142.9085870006965,hadronic,False,0.6337715,ttH_had_BDT1
728,ZH,1.0,1.0,1.0,1.0,1000.0,124.97424234521584,0,1,6,1,943.6104060169595,173.09021415356779,hadronic,False,0.72465855,ttH_had_BDT1
729,ZH,1.0,1.0,1.0,1.0,1000.0,124.76311590070796,0,0,2,4,68.39466516129866,117.51036130396744,hadronic,True,0.6941086,ttH_had_BDT1
730,ZH,1.0,1.0,1.0,1.0,1000.0,125.40038846521466,0,7,3,0,790.6598580766276,38.52217451594346,hadronic,False,0.31229174,ttH_had_BDT1
731,ZH,1.0,1.0,1.0,1.0,1000.0,124.08702188160888,0,5,1,0,551.2186710093827,48.831217446202736,hadronic,True,0.75266165,ttH_had_BDT1
732,ZH,1.0,1.0,1.0,1.0,1000.0,123.6052313626515,0,6,6,4,699.9356815190188,114.45674900449599,hadronic,False,0.4794955,ttH_had_BDT1
733,ZH,1.0,1.0,1.0,1.0,1000.0,125.79620431108661,0,7,8,2,356.51226539867974,128.6446098424085,hadronic,False,0.4271195,ttH_had_BDT1
734,ZH,1.0,1.0,1.0,1.0,1000.0,124.70239975404428,0,1,8,1,578.901519078628,32.94663823038108,hadronic,False,0.52649885,ttH_had_BDT1
735,ZH,1.0,1.0,1.0,1.0,1000.0,125.88025943217701,0,2,8,0,628.4357965109066,19.524769449663502,hadronic,True,0.41468376,ttH_had_BDT1
736,ZH,1.0,1.0,1.0,1.0,1000.0,124.88598611206369,0,9,8,1,617.5583840182431,59.42914691011685,hadronic,True,0.57321715,ttH_had_BDT1
737,ZH,1.0,1.0,1.0,1.0,1000.0,126.94773529408602,0,6,2,2,116.6010878902799,72.78409902870891,hadronic,False,0.29032043,ttH_had_BDT1
738,ZH,1.0,1.0,1.0,1.0,1000.0,125.52013129168843,0,4,5,2,866.0282421377472,145.34743668790108,hadronic,True,0.21022736,ttH_had_BDT1
739,ZH,1.0,1.0,1.0,1.0,1000.0,125.44878796287426,0,0,9,1,500.34891217178955,147.3058777701251,hadronic,False,0.52802634,ttH_had_BDT1
740,ZH,1.0,1.0,1.0,1.0,1000.0,124.82902265436043,0,0,2,0,858.8002308734767,49.86258644011872,hadronic,False,0.8600123,ttH_had_BDT1
741,ZH,1.0,1.0,1.0,1.0,1000.0,122.68005525269285,0,6,9,2,40.643778245422205,62.21729242887448,hadronic,False,0.7895389,ttH_had_BDT1
742,ZH,1.0,1.0,1.0,1.0,1000.0,125.93838142690461,0,4,9,2,701.003683375688,54.53980711502617,hadronic,True,0.6787989,ttH_had_BDT1
743,ZH,1.0,1.0,1.0,1.0,1000.0,126.37143157774523,0,1,6,0,767.2085392753966,137.7033415060962,hadronic,True,0.44365484,ttH_had_BDT1
744,ZH,1.0,1.0,1.0,1.0,1000.0,124.71244952096173,0,5,4,2,944.2350616901074,36.87094291927355,hadronic,True,0.30140588,ttH_had_BDT1
745,ZH,1.0,1.0,1.0,1.0,1000.0,124.14835778750168,0,4,0,2,648.0816464582535,24.400896945532047,hadronic,True,0.5530458,ttH_had_BDT1
746,ZH,1.0,1.0,1.0,1.0,1000.0,124.73763695244634,0,5,0,1,698.6394126663092,69.7015093771014,hadronic,False,0.70489234,ttH_had_BDT1
747,ZH,1.0,1.0,1.0,1.0,1000.0,127.69204561857158,0,8,3,3,606.5834858749178,54.1092291322546,hadronic,True,0.54289365,ttH_had_BDT1
748,ZH,1.0,1.0,1.0,1.0,1000.0,125.93543122512848,0,1,1,3,713.2947063561388,179.54595555624417,hadronic,False,0.6410482,ttH_had_BDT1
749,ZH,1.0,1.0,1.0,1.0,1000.0,124.57904691151307,0,0,9,3,200.54703935556896,7.365281712947747,hadronic,False,0.16823755,unassigned
750,ZH,1.0,1.0,1.0,1.0,1000.0,126.07652863760703,0,7,3,2,719.5983791537645,113.09647598368457,hadronic,False,0.56011206,ttH_had_BDT1
751,ZH,1.0,1.0,1.0,1.0,1000.0,124.07526448834987,0,2,9,4,307.25140244376206,141.6308881057594,hadronic,True,0.41440687,ttH_had_BDT1
752,ZH,1.0,1.0,1.0,1.0,1000.0,124.0131767421679,0,1,2,1,839.5210424333007,4.5335918084870475,hadronic,False,0.59327877,ttH_had_BDT1
753,ZH,1.0,1.0,1.0,1.0,1000.0,125.68334858485075,0,4,2,0,632.2498021771362,138.82086402489423,hadronic,True,0.38288662,ttH_had_BDT1
754,ZH,1.0,1.0,1.0,1.0,1000.0,124.19816760315169,0,5,3,3,529.6006235339344,102.33986671650601,hadronic,True,0.49320185,ttH_had_BDT1
755,ZH,1.0,1.0,1.0,1.0,1000.0,124.0501804655248,0,5,7,4,958.7516629839404,46.790461516886374,hadronic,False,0.25956622,ttH_had_BDT1
756,ZH,1.0,1.0,1.0,1.0,1000.0,125.28894093502753,0,5,4,4,765.9321932360691,6.973087062840166,hadronic,False,0.5494871,ttH_had_BDT1
757,ZH,1.0,1.0,1.0,1.0,1000.0,123.84041293136156,0,0,8,4,439.23286050637313,32.95604754490695,hadronic,True,0.7722588,ttH_had_BDT1
758,ZH,1.0,1.0,1.0,1.0,1000.0,123.2461738780344,0,4,4,2,895.3069957160185,105.71426143888259,hadronic,False,0.69586545,ttH_had_BDT1
759,ZH,1.0,1.0,1.0,1.0,1000.0,124.12468370960646,0,0,1,3,981.263814619299,160.8731002780397,hadronic,True,0.6971362,ttH_had_BDT1
760,ZH,1.0,1.0,1.0,1.0,1000.0,125.1624804937735,0,9,5,1,290.29395040385765,30.078000272754224,hadronic,True,0.3799927,ttH_had_BDT1
761,ZH,1.0,1.0,1.0,1.0,1000.0,124.95871156974111,0,6,4,1,648.1371429742118,154.19230566115124,hadronic,False,0.6162441,ttH_had_BDT1
762,ZH,1.0,1.0,1.0,1.0,1000.0,124.93932558502846,0,0,6,0,155.07527190421322,81.3481772095848,hadronic,True,0.20875344,ttH_had_BDT1
763,ZH,1.0,1.0,1.0,1.0,1000.0,124.42782101434605,0,0,7,3,725.6448449174464,73.23356922362775,hadronic,True,0.40820986,ttH_had_BDT1
764,ZH,1.0,1.0,1.0,1.0,1000.0,122.96339874951254,0,3,4,4,391.1293656860391,90.58116316574274,hadronic,True,0.591099,ttH_had_BDT1
765,ZH,1.0,1.0,1.0,1.0,1000.0,125.25068205532261,0,3,8,4,113.36497382652755,80.17693497023095,hadronic,False,0.36669216,ttH_had_BDT1
766,ZH,1.0,1.0,1.0,1.0,1000.0,125.29212803285576,0,1,0,0,722.8406246249341,60.23009622095905,hadronic,False,0.5550022,ttH_had_BDT1
767,ZH,1.0,1.0,1.0,1.0,1000.0,125.00996688638672,0,7,8,2,743.1173092315637,57.321166948726486,hadronic,False,0.57140076,ttH_had_BDT1
768,ZH,1.0,1.0,1.0,1.0,1000.0,124.32775594627242,0,2,2,2,776.2011883321017,102.61457271815335,hadronic,True,0.47587514,ttH_had_BDT1
769,ZH,1.0,1.0,1.0,1.0,1000.0,124.28135673369775,0,0,9,2,641.2622890715697,18.044775584588457,hadronic,False,0.66012853,ttH_had_BDT1
770,ZH,1.0,1.0,1.0,1.0,1000.0,124.37171171485136,0,5,5,0,892.9063930321649,40.595962861234455,hadronic,True,0.7257666,ttH_had_BDT1
