event_id,sample,m_gammagamma,n_jets,n_btags,ht,pt_gammagamma,m_jjj,is_signal,weight,sm_weight,partition,bdt_score,n_leptons,n_central_jets,category,significance_model_weight_36fb,observed_data_weight
NTI_2562,NTI,142.42642302044402,3,2,228.70874983215296,47.44939703018579,134.8020706158632,0,1.0,0.096,train,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2563,NTI,100.93428230911134,3,2,137.30803801889618,76.59183655697211,178.37173043074048,0,1.0,0.096,train,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2564,NTI,120.62194880461728,2,2,221.98060732618083,51.6731167775074,58.638067804803086,0,1.0,0.096,test,0.0,0,4,unassigned,3.456,0.0
NTI_2565,NTI,101.05512681787798,3,2,248.06490852436596,56.46185020680426,127.87055571345404,0,1.0,0.096,test,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2566,NTI,123.69701157395592,3,1,104.42361974020416,55.23322617143096,262.5275909155576,0,1.0,0.096,train,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2567,NTI,143.6647076597202,4,1,243.35389000334487,17.322272326486427,186.3428181991829,0,1.0,0.096,train,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2568,NTI,107.3773627043978,5,1,204.85019579880165,40.29590653657942,239.82726589754932,0,1.0,0.096,train,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2569,NTI,141.32077428351988,1,2,230.21514014518704,70.68991350227931,89.59308051729981,0,1.0,0.096,train,0.0,0,4,unassigned,3.456,0.0
NTI_2570,NTI,157.76739805917188,3,2,216.5047375413642,45.64895177735338,250.13689741478387,0,1.0,0.096,val,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2571,NTI,145.68079180671248,4,2,222.73013351102324,10.927733928244564,277.67229482897034,0,1.0,0.096,train,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2572,NTI,158.06917879220234,2,1,190.70898621420207,51.728810233045714,173.07202477351711,0,1.0,0.096,train,0.0,0,5,unassigned,3.456,0.0
NTI_2573,NTI,130.00125707705791,4,2,172.75057477337788,69.29449207674364,197.1594457491232,0,1.0,0.096,train,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2574,NTI,131.6790237255661,4,1,139.87301909502355,99.57001013584564,168.0231830345686,0,1.0,0.096,train,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2575,NTI,115.77845589524,1,1,153.63479167574354,60.07595015501495,146.42596873575766,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2576,NTI,106.95940425090484,3,1,377.0018232801951,7.886007758956161,193.07729935977005,0,1.0,0.096,train,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2577,NTI,125.8538590899646,4,2,164.5728466358074,30.68716104973892,226.5331893235294,0,1.0,0.096,test,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2578,NTI,133.20216385274054,5,1,179.61612854392502,50.76313976006801,202.4738294198656,0,1.0,0.096,val,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2579,NTI,139.26804075206329,3,2,186.5521263635821,52.80611690278908,301.63629562228635,0,1.0,0.096,test,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2580,NTI,137.0688406570187,3,2,251.64618382997708,52.22501106903529,287.5437662483746,0,1.0,0.096,val,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2581,NTI,118.20599705813692,3,1,189.5358928058485,59.38710714494821,187.0630290998079,0,1.0,0.096,train,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2582,NTI,137.63507891608907,2,2,146.40473958537467,14.856076598676744,176.21551672104684,0,1.0,0.096,test,0.0,0,4,unassigned,3.456,0.0
NTI_2583,NTI,137.31349812308392,5,2,157.8130337200828,62.90533727420198,97.73941633125828,0,1.0,0.096,train,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2584,NTI,139.95458657971844,5,2,211.1154879046229,37.07449565409111,248.985017425079,0,1.0,0.096,train,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2585,NTI,147.2788949272392,2,2,207.64275596738597,55.18604224559777,170.85483740266147,0,1.0,0.096,val,0.0,0,4,unassigned,3.456,0.0
NTI_2586,NTI,121.178752964276,5,2,217.25656324956907,54.444575204071846,202.5582878798897,0,1.0,0.096,train,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2587,NTI,117.71909232444524,3,1,430.6130008577208,56.45833113656998,222.60429366966775,0,1.0,0.096,val,0.07,0,4,tH_had_4j1b,3.456,0.0
NTI_2588,NTI,141.83582225832538,2,1,125.40817680186824,83.1230495092867,234.08075085804649,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2589,NTI,130.5339377502795,1,2,169.40155657292047,12.72433631507409,241.82142625397523,0,1.0,0.096,test,0.0,0,4,unassigned,3.456,0.0
NTI_2590,NTI,129.36373570890655,4,1,88.07910233218941,43.41540886643204,279.01153941283934,0,1.0,0.096,test,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2591,NTI,106.7515078792004,3,2,39.9821841257006,37.26252486957978,308.2198705333508,0,1.0,0.096,train,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2592,NTI,107.77349685275112,3,2,170.6941614299716,39.99251060406789,144.96027770380186,0,1.0,0.096,train,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2593,NTI,137.7422245960206,3,1,262.36956349922366,48.16139438870466,279.6933573031165,0,1.0,0.096,val,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2594,NTI,104.19477672446403,4,2,-9.763837893481536,32.33963735336235,257.57646643664305,0,1.0,0.096,train,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2595,NTI,139.76796522096885,4,1,93.98592050030382,60.76151225812665,227.915887967826,0,1.0,0.096,train,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2596,NTI,121.56393145673113,2,1,234.35821688176785,73.19982644342095,170.55816699070405,0,1.0,0.096,val,0.0,0,5,unassigned,3.456,0.0
NTI_2597,NTI,120.25052459162931,2,2,131.98263233411316,46.95420815175536,94.7314920444876,0,1.0,0.096,test,0.0,0,4,unassigned,3.456,0.0
NTI_2598,NTI,103.58006569303777,4,1,175.71465116297338,61.6159080513016,239.5873485959876,0,1.0,0.096,test,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2599,NTI,147.25657701637724,2,1,178.83691607199262,56.00734542639742,267.48602977836646,0,1.0,0.096,train,0.0,0,4,unassigned,3.456,0.0
NTI_2600,NTI,102.90912505560628,7,2,309.92749302284864,48.89323840974923,268.04045911299846,0,1.0,0.096,train,0.19,0,4,tH_had_4j2b,3.456,0.0
NTI_2601,NTI,127.08516849693088,6,2,232.4241989882485,43.70705811706152,180.9708413763828,0,1.0,0.096,train,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2602,NTI,113.23464812819032,3,2,170.40040901681235,52.53540457899591,129.0915161102603,0,1.0,0.096,train,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2603,NTI,153.09368570435564,6,2,62.8202739641398,43.56477409753809,186.20563143675085,0,1.0,0.096,test,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2604,NTI,148.47676097533304,7,1,135.73081327306863,53.09592817513426,228.1462044879196,0,1.0,0.096,train,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2605,NTI,133.4554045591416,4,1,226.43741142602263,45.63730089431849,111.33054475440848,0,1.0,0.096,train,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2606,NTI,109.4479218652564,5,2,195.62405985876336,43.18515465096114,81.36022814573724,0,1.0,0.096,train,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2607,NTI,142.33355005235958,3,1,215.93673718384025,84.73880961518185,323.38839203668937,0,1.0,0.096,val,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2608,NTI,115.80672814337656,3,2,108.4231536538273,13.65298898047589,270.853411752758,0,1.0,0.096,val,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2609,NTI,157.82050405257476,2,1,91.64891050128873,11.96239238449889,227.54143845923065,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2610,NTI,127.72711713858082,3,1,132.39789171157364,46.14617442326027,281.26519166596654,0,1.0,0.096,val,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2611,NTI,151.01468005069944,1,1,239.5614433794049,41.79502031514981,204.69984754425013,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2612,NTI,103.75604558517163,1,1,258.3403792849076,42.468132095795816,233.8845684029548,0,1.0,0.096,test,0.0,0,4,unassigned,3.456,0.0
NTI_2613,NTI,146.42919058519834,3,1,250.616564621993,29.705430296305423,253.15406544666868,0,1.0,0.096,test,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2614,NTI,118.7884664523334,3,1,84.25200661329521,36.76630473381193,164.88941907649408,0,1.0,0.096,train,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2615,NTI,146.7088200620436,4,2,197.0105655555953,19.65190761487396,134.0461848694885,0,1.0,0.096,val,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2616,NTI,116.99422420565412,3,1,118.5467049021595,49.460621022953006,280.1196996129792,0,1.0,0.096,val,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2617,NTI,121.73870836641944,1,2,299.18888720213056,34.83771244412573,207.9477509970413,0,1.0,0.096,train,0.0,0,5,unassigned,3.456,0.0
NTI_2618,NTI,139.34777922412994,3,1,104.5735408175352,47.96242372507,203.6247942024951,0,1.0,0.096,train,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2619,NTI,159.21038055409986,3,1,179.91675967345083,37.05169940268222,232.46161319356216,0,1.0,0.096,test,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2620,NTI,135.7446375121557,6,1,262.0813380166904,26.314364272306666,299.29060275501723,0,1.0,0.096,val,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2621,NTI,147.6584589632398,4,2,278.3143776485456,38.23690881061909,210.64414943213032,0,1.0,0.096,test,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2622,NTI,133.25144510470454,4,2,224.01517253665548,54.93459057202381,268.2602406800755,0,1.0,0.096,test,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2623,NTI,117.25603434629694,2,1,318.44600620522203,34.27460281518263,218.15060388828056,0,1.0,0.096,test,0.0,0,3,unassigned,3.456,0.0
NTI_2624,NTI,153.8688374401615,3,1,160.07380832338796,50.53903815125857,272.9327364145003,0,1.0,0.096,train,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2625,NTI,123.66301719126476,1,1,181.0096272979948,51.123795550923056,291.433983310457,0,1.0,0.096,val,0.0,0,5,unassigned,3.456,0.0
NTI_2626,NTI,119.22511020828576,2,1,164.07133572389412,47.83677573134222,191.7950254681296,0,1.0,0.096,val,0.0,0,5,unassigned,3.456,0.0
NTI_2627,NTI,135.6308468247384,1,1,292.48369705670984,59.44816603087767,223.74112648529717,0,1.0,0.096,test,0.0,0,5,unassigned,3.456,0.0
NTI_2628,NTI,112.99878704607184,2,1,223.0254917903045,55.570198907689246,96.84981037723205,0,1.0,0.096,train,0.0,0,5,unassigned,3.456,0.0
NTI_2629,NTI,118.46060984468696,3,1,230.4411611679941,33.05652561181015,198.88891869524025,0,1.0,0.096,train,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2630,NTI,101.83232093354636,2,2,138.06930859314198,53.80625488907764,231.0747165173345,0,1.0,0.096,val,0.0,0,3,unassigned,3.456,0.0
NTI_2631,NTI,138.2645526604154,2,1,275.83941538756613,48.84448625088816,245.09853968906975,0,1.0,0.096,train,0.0,0,5,unassigned,3.456,0.0
NTI_2632,NTI,118.44946191424228,3,2,256.9600027640648,46.21588768528564,271.0138242588318,0,1.0,0.096,train,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2633,NTI,116.95055277679155,2,2,239.06735084475844,8.669991630052863,244.14903840105063,0,1.0,0.096,test,0.0,0,4,unassigned,3.456,0.0
NTI_2634,NTI,135.5433221658157,3,2,301.61039225179707,35.367896852159205,169.89312119653164,0,1.0,0.096,train,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2635,NTI,123.53324089115851,3,2,22.840561042605145,54.680323246807454,202.995664065578,0,1.0,0.096,train,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2636,NTI,124.16505106757626,2,2,316.056994045946,41.14131713563957,150.9670285811521,0,1.0,0.096,test,0.0,0,5,unassigned,3.456,0.0
NTI_2637,NTI,149.03242779420634,3,2,156.00313724666836,93.05741719899216,191.56197293872967,0,1.0,0.096,val,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2638,NTI,113.6514313228976,5,1,159.5980054417043,48.91457897872546,128.45091991160888,0,1.0,0.096,train,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2639,NTI,155.45198178394483,3,1,118.33916227816076,38.1158893458542,196.60665571086972,0,1.0,0.096,train,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2640,NTI,128.06546535574552,2,2,238.7123366326383,75.91410112937484,250.28950254890572,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2641,NTI,100.73779878561376,4,2,214.9915641375795,70.1909553819095,247.1857727558349,0,1.0,0.096,train,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2642,NTI,108.34299068174226,3,2,175.8909034852317,37.91180057658144,181.49677158592652,0,1.0,0.096,train,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2643,NTI,139.0103335680708,6,1,225.56129254267185,93.70206078580952,217.71751661019908,0,1.0,0.096,train,0.01,0,3,ttH_had_BDT4,3.456,0.0
NTI_2644,NTI,147.25860998151984,3,2,196.7304631410595,43.382324013638616,84.7857181917242,0,1.0,0.096,train,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2645,NTI,103.79891252473912,7,2,369.3697199840017,47.17858994705619,151.59349098770318,0,1.0,0.096,test,0.01,0,4,tH_had_4j2b,3.456,0.0
NTI_2646,NTI,154.83889871266572,1,2,136.90071372200237,39.91208134687606,168.56447874747374,0,1.0,0.096,val,0.0,0,4,unassigned,3.456,0.0
NTI_2647,NTI,148.32333891071224,3,2,84.09067134728821,47.21787017951755,77.14204704013643,0,1.0,0.096,train,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2648,NTI,127.11929622669136,2,1,146.70215394454308,70.03345111203316,199.63179712788343,0,1.0,0.096,train,0.0,0,4,unassigned,3.456,0.0
NTI_2649,NTI,100.6971056895838,3,2,270.7176828159528,42.211753599167984,210.7482167933,0,1.0,0.096,train,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2650,NTI,114.0150240771826,1,1,159.73490435372787,72.09066120631621,203.97872778723436,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2651,NTI,151.98593310170503,2,1,120.17630528663533,37.26259426273588,185.45284442486675,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2652,NTI,132.51179716935948,7,1,171.0886511437198,59.87228915876436,113.49920839378451,0,1.0,0.096,train,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2653,NTI,136.4076488840568,4,1,221.8545483521659,50.371698920489614,223.4505566849196,0,1.0,0.096,test,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2654,NTI,126.31345699481506,1,1,122.69944326817767,75.35992409478308,222.4954912038703,0,1.0,0.096,train,0.0,0,5,unassigned,3.456,0.0
NTI_2655,NTI,133.24301228505098,3,2,332.17953803108315,15.647871619266162,190.7874273925041,0,1.0,0.096,train,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2656,NTI,150.2133181325575,2,2,143.42461785932204,18.50932326923124,194.69563594284887,0,1.0,0.096,val,0.0,0,5,unassigned,3.456,0.0
NTI_2657,NTI,142.194286982653,2,1,176.97834706380334,46.96909113558645,155.13222049119543,0,1.0,0.096,test,0.0,0,5,unassigned,3.456,0.0
NTI_2658,NTI,110.10713400903204,1,2,136.1169608883158,66.13921888989093,138.22466409658887,0,1.0,0.096,test,0.0,0,5,unassigned,3.456,0.0
NTI_2659,NTI,113.19657362565268,3,2,124.83258389954818,58.82238974542194,234.4003211742157,0,1.0,0.096,val,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2660,NTI,129.35202320278768,2,2,170.01158222506336,55.274253202450886,261.85671485387167,0,1.0,0.096,test,0.0,0,5,unassigned,3.456,0.0
NTI_2661,NTI,109.87942465179756,4,1,166.22952870472733,54.49047605712176,168.50913589500834,0,1.0,0.096,val,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2662,NTI,139.77149491481845,1,1,76.41757063044767,51.98597365674859,306.9323245206476,0,1.0,0.096,test,0.0,0,5,unassigned,3.456,0.0
NTI_2663,NTI,155.55036836907576,3,1,225.1448738387089,61.08066452500738,252.6000345054036,0,1.0,0.096,train,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2664,NTI,126.5648483029197,2,1,246.2207265473504,54.388245403962095,294.11653207212555,0,1.0,0.096,train,0.0,0,4,unassigned,3.456,0.0
NTI_2665,NTI,130.0382427077892,4,2,234.05394793422076,38.63367624940218,88.35171589344232,0,1.0,0.096,train,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2666,NTI,124.76366357619963,3,2,275.326015970803,69.57655854035849,238.42699575169493,0,1.0,0.096,train,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2667,NTI,125.77000624911273,2,2,66.64597598762833,23.15355426997861,202.9732407302496,0,1.0,0.096,train,0.0,0,4,unassigned,3.456,0.0
NTI_2668,NTI,103.61097102601896,4,2,233.0496849431284,72.41718574583693,215.45581751672677,0,1.0,0.096,test,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2669,NTI,131.18790955318318,2,2,159.87184689558694,26.713877332976693,209.457219926877,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2670,NTI,140.70859706620226,1,2,210.20115193431184,31.72707412980531,103.32825231610435,0,1.0,0.096,test,0.0,0,4,unassigned,3.456,0.0
NTI_2671,NTI,140.41017190507586,2,1,153.84780771350387,46.72748494171896,127.11669505747942,0,1.0,0.096,train,0.0,0,5,unassigned,3.456,0.0
NTI_2672,NTI,100.24046106551198,2,2,225.64421807048456,57.05092810079999,288.7974814096968,0,1.0,0.096,val,0.0,0,5,unassigned,3.456,0.0
NTI_2673,NTI,133.3571449303233,2,1,264.6952396617718,53.09237657100627,214.4667047127355,0,1.0,0.096,val,0.0,0,5,unassigned,3.456,0.0
NTI_2674,NTI,153.79568923863857,4,2,116.64329435627864,36.87698978617354,197.58782730327613,0,1.0,0.096,train,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2675,NTI,153.34718572380427,2,1,86.17350933270204,68.38966188685635,219.05633192765717,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2676,NTI,148.40182218827982,8,1,175.35533374328983,58.54648471433681,323.87595021796017,0,1.0,0.096,test,0.13,0,4,tH_had_4j1b,3.456,0.0
NTI_2677,NTI,156.1789947522462,2,1,324.9303522888028,5.5216351145593165,254.82060246045944,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2678,NTI,126.68223714284808,1,2,309.5113256980628,78.22853958412665,123.37727843492044,0,1.0,0.096,train,0.0,0,4,unassigned,3.456,0.0
NTI_2679,NTI,106.28719679503492,1,1,252.34518520550927,45.87181541179388,150.73870623867683,0,1.0,0.096,test,0.0,0,3,unassigned,3.456,0.0
NTI_2680,NTI,152.57301418293488,1,2,287.33663666127154,45.66261114470428,167.9457234920059,0,1.0,0.096,test,0.0,0,5,unassigned,3.456,0.0
NTI_2681,NTI,117.54237413989571,2,1,227.2200897061616,39.3698661449473,245.338715036073,0,1.0,0.096,test,0.0,0,3,unassigned,3.456,0.0
NTI_2682,NTI,113.0455603123766,4,1,149.87433742410389,41.8287755449736,196.0214847884837,0,1.0,0.096,train,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2683,NTI,109.38471034635673,5,1,291.56741486520826,18.88697908748719,199.75135479551363,0,1.0,0.096,train,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2684,NTI,117.93118768622244,4,1,152.7770152665858,59.87413642822328,145.57128061947515,0,1.0,0.096,val,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2685,NTI,133.07492702957003,2,2,143.1571749984066,72.9821638937025,140.0001434727776,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2686,NTI,126.08476648101718,4,2,179.13098979177695,16.735645205786803,231.7922232619524,0,1.0,0.096,train,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2687,NTI,110.35702365339498,3,1,265.5941239910304,58.20062772201822,175.17425677423955,0,1.0,0.096,train,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2688,NTI,130.0190859475662,2,1,244.6458250607361,-5.621247092656354,130.04253564012134,0,1.0,0.096,test,0.0,0,3,unassigned,3.456,0.0
NTI_2689,NTI,111.0909653101609,3,1,255.37467587490127,62.340297586800766,260.98914918685114,0,1.0,0.096,train,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2690,NTI,152.78674552312867,1,2,237.8150637863219,31.603620617979992,149.73282480013398,0,1.0,0.096,train,0.0,0,4,unassigned,3.456,0.0
NTI_2691,NTI,142.895407392076,3,2,129.1932729616305,38.01099041145677,142.18284324373366,0,1.0,0.096,train,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2692,NTI,117.9413829039177,2,1,346.6243438324132,69.19613184041661,191.3770819816568,0,1.0,0.096,val,0.0,0,4,unassigned,3.456,0.0
NTI_2693,NTI,124.75013931126615,3,1,77.59137273122171,34.64414806589726,267.21260747677064,0,1.0,0.096,train,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2694,NTI,100.04691369826918,5,1,224.83393164112533,51.50609876069218,198.9422205915668,0,1.0,0.096,train,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2695,NTI,130.51731795469607,5,2,106.12346722570535,38.39186227040077,233.04523321314267,0,1.0,0.096,val,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2696,NTI,112.55493992524416,1,2,3.8268603703919553,49.68613956478585,234.25804788256045,0,1.0,0.096,test,0.0,0,4,unassigned,3.456,0.0
NTI_2697,NTI,131.367102884272,1,1,95.80154450145108,53.39493340289489,225.87972492237333,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2698,NTI,157.05504692850252,2,1,188.07363110355408,56.81838194760872,256.87201848028155,0,1.0,0.096,train,0.0,0,4,unassigned,3.456,0.0
NTI_2699,NTI,127.48054389877282,2,1,234.782398170243,73.4802413130585,111.3173046451518,0,1.0,0.096,train,0.0,0,4,unassigned,3.456,0.0
NTI_2700,NTI,114.79754710545824,3,1,186.29865833300468,41.3798881504851,211.60713699809884,0,1.0,0.096,val,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2701,NTI,106.37410153205047,1,1,325.4198878444128,20.653562409209343,143.1195680670969,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2702,NTI,142.5897353473791,4,2,181.8361365283165,40.0910210641364,108.59316760321522,0,1.0,0.096,val,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2703,NTI,111.39340784253578,2,2,250.76047705799576,55.55530613671242,120.86382375629304,0,1.0,0.096,train,0.0,0,4,unassigned,3.456,0.0
NTI_2704,NTI,118.52644944091205,1,1,113.9304546852574,62.86390122094004,94.81407030225542,0,1.0,0.096,test,0.0,0,5,unassigned,3.456,0.0
NTI_2705,NTI,131.49571228728965,5,2,224.0259444143134,12.528497538235053,199.19592304050283,0,1.0,0.096,train,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2706,NTI,143.19592370772722,1,1,176.5560693243573,71.2718471116695,205.4154823008595,0,1.0,0.096,train,0.0,0,5,unassigned,3.456,0.0
NTI_2707,NTI,121.9803154981611,4,1,84.96890301369477,69.55513022151553,262.9205213395099,0,1.0,0.096,test,0.0,0,5,ttH_had_BDT4,3.456,0.0
NTI_2708,NTI,119.96376422996136,3,1,224.81748150529907,71.35136806894491,88.38434345716497,0,1.0,0.096,train,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2709,NTI,137.0558304062523,2,1,187.8605926151808,65.04283067483773,130.1201055030147,0,1.0,0.096,val,0.0,0,4,unassigned,3.456,0.0
NTI_2710,NTI,121.02129993174532,2,1,231.5576032962328,46.61835889718461,179.38651879958823,0,1.0,0.096,train,0.0,0,5,unassigned,3.456,0.0
NTI_2711,NTI,127.84584271058031,2,2,92.72371651162544,71.5045106705762,111.47140743873813,0,1.0,0.096,train,0.0,0,5,unassigned,3.456,0.0
NTI_2712,NTI,157.8648844996544,3,1,348.8584321127472,94.8267307325858,270.1538184398717,0,1.0,0.096,train,0.2,0,3,ttH_had_BDT4,3.456,0.0
NTI_2713,NTI,125.42030013919316,4,1,150.67622483980165,66.87319978089958,271.04798028082087,0,1.0,0.096,val,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2714,NTI,130.6543005026715,2,2,216.85707276901528,72.3291993608049,285.2216529789905,0,1.0,0.096,train,0.0,0,4,unassigned,3.456,0.0
NTI_2715,NTI,109.39386982809016,1,2,-22.12048042263117,65.95682814427892,244.62665312304048,0,1.0,0.096,train,0.0,0,4,unassigned,3.456,0.0
NTI_2716,NTI,112.83656904075907,1,2,101.8046258477459,83.15959200744263,122.95064632118724,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2717,NTI,122.1421006946541,5,2,158.50062480824667,46.55648482788672,210.76982607399412,0,1.0,0.096,train,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2718,NTI,144.04168846096627,2,2,224.29052623752156,35.951607479359815,186.05322941967205,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2719,NTI,114.15498791565516,4,1,194.3846402298924,41.91368609415133,154.58092402258035,0,1.0,0.096,train,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2720,NTI,144.66140542587763,1,1,164.51600898267824,49.95621724424499,181.5184893075133,0,1.0,0.096,val,0.0,0,5,unassigned,3.456,0.0
NTI_2721,NTI,114.35405135221126,3,2,146.1088317617535,42.80484173149871,242.07569219898485,0,1.0,0.096,train,0.0,0,3,ttH_had_BDT4,3.456,0.0
NTI_2722,NTI,102.9654127281316,4,2,250.59028744695053,21.21601629022413,241.6880933155792,0,1.0,0.096,train,0.0,0,4,tH_had_4j2b,3.456,0.0
NTI_2723,NTI,114.7845164510412,4,2,429.7969042776582,50.690485377924105,230.08253511312665,0,1.0,0.096,train,0.2,0,4,tH_had_4j2b,3.456,0.0
NTI_2724,NTI,103.30292240817931,1,2,102.59838278051696,37.96485959616339,196.9877320406804,0,1.0,0.096,train,0.0,0,4,unassigned,3.456,0.0
NTI_2725,NTI,154.15831239469048,1,2,263.62041075136125,42.9213370045332,193.54933264088777,0,1.0,0.096,val,0.0,0,5,unassigned,3.456,0.0
NTI_2726,NTI,138.85268738464464,2,1,233.5527828278437,11.489805034395827,259.98202813349,0,1.0,0.096,train,0.0,0,3,unassigned,3.456,0.0
NTI_2727,NTI,134.02663005923336,3,1,124.15184124264992,39.10490089689503,169.00817052963316,0,1.0,0.096,train,0.0,0,4,tH_had_4j1b,3.456,0.0
NTI_2728,NTI,134.65069311199795,1,2,273.6105945937094,41.455092778653615,302.45861814614307,0,1.0,0.096,train,0.0,0,5,unassigned,3.456,0.0
