n_jets,n_btags,ht,met,n_central_jets
0,1,727.693840035011,120.61343471235755,8
5,1,296.73266773249486,180.10843671155448,4
0,4,735.8205831666673,119.65591978774069,7
1,3,279.87678971924026,117.60557264442373,8
3,0,109.9004415523861,30.334910511111524,0
4,2,357.1080868539128,135.2896932137025,0
5,2,871.3585542561186,177.9787773425047,4
3,0,50.005845879127705,77.49928511439252,4
2,0,366.42577553617684,46.6524038125691,9
5,1,724.6515146828234,131.34124076135376,4
8,2,352.0230231351319,136.34714606352517,5
6,3,742.2089683158935,5.623254913484388,0
4,2,580.2419958885988,115.3753859534017,4
2,0,140.47979116988995,104.51396905002417,7
2,3,341.06853811633266,115.3556717440433,3
4,0,311.8483706598827,80.8043397220494,5
5,1,741.5424574581657,178.1020653621644,8
3,0,676.1803175429875,37.41463746850453,9
1,2,916.0485183065102,29.622359896504168,2
9,4,535.7227025777643,60.78694900478008,1
5,4,628.4211552320685,95.57098287611277,8
8,3,419.5666715425251,127.97856699876853,1
8,4,520.7007731228704,83.88148410808893,2
9,2,373.159118644945,25.0062783586521,8
4,2,526.2548284322331,179.74090615563415,0
9,3,491.99133113975455,32.19251024833123,7
7,4,788.2885371974633,176.17363411032002,2
0,0,780.904937423774,107.77025164542671,1
7,0,952.1434620514701,83.0111038222888,1
4,4,988.0657130033818,129.80547046214224,4
3,4,672.2269649169153,105.20665632067437,9
1,2,119.7929556073104,188.33645632946963,3
4,2,629.6628994210811,57.50167833700992,2
1,0,669.828147835968,117.32816848731795,3
4,0,901.7828790940938,81.6073455547845,6
1,0,936.765252096425,130.24147474936345,9
6,0,168.61376832864394,0.19437420487504742,6
7,3,525.5551738447418,8.306337058475478,0
5,1,344.5147468581904,113.39672569654526,6
9,1,407.92003725197156,196.4421802567728,3
8,0,253.76478579526272,149.00617174681105,2
8,0,644.476629624757,105.40012595626067,8
2,0,394.97093847193855,88.81046091422593,4
3,3,276.0850223848199,100.58156030774774,0
9,3,98.0070886600053,32.4386813080628,9
1,4,736.5329891382352,45.62065252580876,6
5,0,627.08580749294,160.83597070774596,1
1,2,105.75220191142964,124.8025875349042,3
0,4,95.57204967938782,146.35541636219662,1
6,3,35.859453901080364,161.85313353989258,8
2,2,600.6852211360896,99.17880687555751,5
4,1,755.038537319897,137.97642553909498,8
7,2,317.6016857623185,83.9594877597301,0
2,2,968.616652428068,45.80142762065624,1
8,0,701.3037357908838,76.43286478694584,5
6,2,852.5522541966942,155.36740075267264,9
6,0,568.2965928689978,176.25180514135096,8
1,1,740.0969789660988,171.94817267892174,3
6,1,725.9903840866322,195.98504789939668,8
4,1,552.5154074740428,180.59490808088788,3
8,0,148.515873090024,100.37967243850372,0
4,3,408.39906585303567,165.61254642878146,8
7,1,281.2059556571067,82.45800158570485,4
9,3,99.68916518425542,9.57533843826286,6
1,4,214.420248938756,113.77867453363916,8
8,0,157.86175214744569,60.102982960010976,7
7,1,38.43761333570139,118.23319793062441,6
9,4,197.1200233004824,70.03343902795274,3
7,1,823.7911730490636,15.490640363511776,6
5,1,952.6410527882408,199.94374779683878,2
6,3,565.2821154465192,58.612211031186035,5
9,1,607.9682926682657,58.56091790068368,8
0,2,752.8323522999129,96.49147123858357,4
0,0,860.3393883299693,75.36035479192043,1
4,3,890.0805647331429,153.9573867794548,7
9,0,235.6666182473308,193.9620757126741,5
5,0,651.938762858752,124.83209575137779,3
3,4,467.25914059569527,54.01682387856796,0
6,0,923.72260943235,35.51299808507331,1
5,1,483.8072220713302,125.23720495590516,9
6,4,100.81053614852864,133.77526894633982,7
3,1,496.27422104092886,176.3718631879196,6
0,0,775.905876964793,27.33852096229381,3
9,3,319.413568939668,120.62094990240162,1
1,3,806.3544896732819,40.68672717795903,8
9,2,780.2169303970337,49.423070943059024,0
6,2,611.7434263528575,21.301069090326273,4
0,0,179.56136683718717,184.9595816189192,9
8,1,929.0760494770407,46.49110423887224,8
2,0,767.87124657487,125.49663383085905,2
5,1,732.0446130588041,117.98543402466383,9
6,1,5.493075387227653,14.764554986956924,7
6,4,287.28297168585704,158.79310397345446,1
2,1,297.2792777834545,109.19857666363065,0
2,1,467.46072760875626,97.85637806002414,1
9,3,555.6675471376102,11.923468793366542,4
7,2,828.7866376494605,13.393917954255086,1
4,0,408.0400848525668,136.62109397343266,4
9,3,648.1934610484933,129.61783027761857,9
1,3,521.6444576100837,35.62763424615098,9
3,3,622.6098208044408,112.34895337942206,5
9,3,585.7221797717192,84.04783450276037,5
1,1,376.18454300978954,73.58060481097621,8
4,0,948.2578106636333,81.70861243322278,3
8,2,412.7861817245754,144.7360846983439,9
8,2,543.2391854331049,120.49502007779216,8
6,0,743.6472979835149,97.4510113357816,4
8,0,281.75420429991806,136.41091827955037,5
3,3,305.6355097664933,8.03761386813704,1
7,2,431.50766081365646,140.84654954448098,8
4,0,997.49317024055,23.59889826076076,4
4,3,973.3518129865482,60.26203026527981,8
2,3,102.22060278125544,52.769246018984276,4
4,2,211.49514673685644,104.98149548255786,9
5,4,461.25763847920166,43.7985692647171,6
2,0,220.0887621319817,52.76879512728161,4
5,0,288.7483216548905,129.524878824785,8
0,3,979.7685243250047,117.6464315370668,4
1,2,505.2612194294698,21.96190389089725,1
7,3,919.1158479906935,156.56119260735548,8
2,1,994.7011798011209,171.82407927726217,6
7,1,751.5422162007883,197.28164632796853,6
5,2,396.8316368386778,132.19727730438203,0
7,2,874.0350689645009,102.5560087412837,5
0,2,759.4383602930134,15.933150552628405,3
8,0,71.50606725201824,177.40136384226403,7
6,3,658.8112527175057,36.22392516710289,0
0,3,188.94570790911536,92.20931390642338,8
1,3,147.10225914256048,86.89270321778706,9
0,1,502.7898376958179,173.8866403040025,4
6,2,912.5934373811561,75.8820316683904,3
5,0,196.13093284437178,155.32341307391616,9
0,2,535.844055844592,26.28091606160663,1
6,2,576.9131817970416,73.97690352648496,3
2,3,875.6159214668663,144.77917841240398,0
0,0,174.61730310162272,40.325042286052295,3
0,2,169.53150447097863,88.9684611602108,2
0,2,402.3808384417955,162.9923217863646,3
7,2,325.4881135740947,158.73208073568512,5
7,2,748.9749135226261,106.38862249365285,9
6,0,654.8336988580986,127.63935548009894,4
8,2,558.5884871520276,198.21985638349065,2
5,3,211.1309458954136,57.31920896962504,6
6,1,321.9639323265098,55.62702248561195,1
4,2,693.5163677195853,138.49298796440434,1
6,1,983.6813986492333,33.20249674151783,0
4,4,769.4417610754004,12.619866491924903,5
8,0,21.712456973231987,55.3662595619046,2
6,3,617.917677966388,99.63609557644655,9
5,2,958.6318354914142,122.53095211328069,4
0,4,128.24308402202522,14.986792621388979,0
0,4,973.6420881235325,73.39347695684202,2
7,3,600.6555023285099,36.45659698839931,1
4,1,361.1876762115487,177.72520954352916,8
9,0,206.9032054619011,71.2445342036836,2
3,3,826.0397475942673,18.18082922056621,2
2,3,675.5473173069122,87.1363948834815,4
5,1,143.88749882220398,79.05265779283508,6
4,2,982.146891936242,144.9723538492302,8
1,4,434.9240851995424,13.951209387447449,5
7,3,994.2064382314078,91.44391949365078,0
5,1,251.4426736903781,4.291913067468944,0
0,2,282.2230787466477,115.11487729864179,7
9,2,868.7643474532081,41.107924932270265,3
6,2,838.2708321547395,55.196976785270465,2
1,4,291.9826827356354,86.8741468460678,8
2,3,59.21672671190181,92.98363366981084,3
1,4,758.8844360747139,60.96731450700557,8
0,4,359.3519618586194,121.8841955871419,3
5,2,477.94751186251426,179.42742115837387,8
6,4,9.003612879617041,13.15944273187517,1
3,3,215.67384223072239,128.0119604725327,5
9,0,865.8575444596785,13.301973423139323,8
5,0,167.29343472871471,97.60534635811777,6
6,4,823.8511756643647,8.297880992120433,1
3,3,226.32825315124205,168.15962507951772,6
1,1,912.3641690289344,19.750374267425364,1
8,2,873.530771387487,32.04262673470255,4
5,3,783.4032582198222,89.3107730188637,2
3,4,255.09880140991294,59.07939395142967,8
2,3,922.1597795670939,24.854034514732646,2
7,0,213.3200050561389,16.378304719600088,2
1,2,425.5775054243246,1.702450075072437,9
8,1,327.6017620983086,77.19575742856402,1
1,1,246.9803167804654,93.30142936663593,6
8,2,676.2103826859254,87.36911164563168,4
7,3,529.0829976669468,144.48920084407263,6
4,2,491.45640748962705,55.78773859290169,9
2,2,214.6751900762417,98.70544473930126,4
3,2,165.6606059526038,130.2635712989132,8
8,4,645.7618478288881,166.6019175016941,7
0,2,41.92156402306857,140.6624444298141,2
2,1,907.0182488503946,127.22176325218912,0
3,0,202.8985330469606,184.8088268299512,6
9,4,497.6736741743646,152.25325914182739,5
2,3,609.8968383110191,58.79102334264614,6
3,0,187.1618120432179,128.96206236177952,6
3,3,399.9861057689188,181.8132735885027,0
0,1,333.80965412271826,27.264129242080237,1
4,2,329.3616677865538,8.557834040789603,3
7,3,806.1440264908624,13.43233397869177,2
1,2,18.16745979197698,139.42152998449163,2
3,4,188.8106764537061,55.53623357416508,2
6,3,571.8488901907598,187.96300377837738,0
9,1,229.15152556656892,142.33072625768494,1
0,2,941.673362868615,114.69458403063678,8
0,1,407.5189686939966,5.672653774560277,0
6,3,66.78845909235397,96.77218678943737,6
1,1,677.085077132309,81.69653940531974,9
2,0,41.194455835363186,147.19112844875553,3
6,0,4.541769467492962,80.80314675482217,2
5,1,159.5441625355779,53.50627732398854,7
6,3,329.19687563911924,89.90351887533376,3
2,3,975.3295987229823,150.94926445341147,0
9,1,535.6948692700221,176.25529497659502,1
2,2,45.874644988604715,184.23041824743885,8
8,4,549.0693868624287,11.443684089935392,4
9,1,503.68231271476384,100.07652011342873,1
0,1,293.4204957901733,42.705344504549835,8
3,0,28.130188224125607,52.52561036939915,4
7,0,301.0702078191192,48.96393684535032,6
2,2,700.2232116198314,102.69322933082503,5
1,3,160.51160275338228,90.76201165983323,1
4,4,260.6464219454581,18.78981819578083,2
5,3,703.6948964190732,6.164171702906751,7
6,1,366.83445846491827,194.12536424634163,3
0,0,691.0765416684532,120.32629564994477,6
3,1,172.76548790354752,62.815345565253075,4
9,3,212.71854961723392,11.138993773034711,1
4,0,431.9400485360414,48.70854022998412,9
4,2,439.4113447858742,81.44616439157481,5
0,0,494.493581164839,37.237100931631616,8
4,2,52.89661689143188,132.89461808266392,8
3,4,377.8161990918867,3.2009565786566663,7
7,1,430.0702697972768,135.7348722487378,7
2,4,955.9768512212659,183.68140889099715,8
8,0,367.8468317933403,55.23010010939488,7
1,4,791.2743300855511,29.05666759919483,3
8,2,559.6163433715626,69.38607753229692,3
3,2,976.355913703303,92.99154132078205,3
5,1,86.2934992199228,118.44798732792515,8
0,4,681.5481135812124,44.68943437130213,6
7,1,743.6623511169237,128.3740852122955,4
6,4,928.6641493729207,158.18395674200454,0
2,1,452.919998902921,147.88837710952285,4
5,1,750.0519341874319,121.59004246364518,1
6,4,782.3548667177753,169.19105150094026,8
3,4,822.3419162822954,124.7574467331769,5
4,2,251.13502279028222,193.04749223534202,7
4,2,601.9401492342109,34.162075385796854,9
0,3,59.40400049449745,88.11770857636189,8
5,1,323.5579949781616,170.1366479214378,3
6,4,257.05153761662257,94.18289929449995,4
7,1,761.5908520279813,163.2246036509169,8
1,3,721.8580571767546,47.9851177391454,7
2,2,871.0844988170132,40.449432605069305,7
9,2,688.2503142939929,111.35577515538768,3
7,3,943.6496802541674,93.18703591801886,6
3,0,662.1519028358177,99.32704399014376,5
5,3,974.807963706087,112.86095663936455,0
6,0,982.8989208203639,26.978157401437073,3
3,0,154.22123968180023,135.47811268879923,2
3,2,614.9175409924176,172.4942324802365,9
7,3,765.5766553250467,72.045854622823,5
2,4,485.41544738411613,69.54294882174122,1
9,0,630.2639811268393,181.67513316019378,5
6,3,757.7875416440606,50.66369933853592,7
5,0,640.8038941679812,38.75733642537911,5
1,4,102.1443478686841,99.40589540050273,4
2,3,132.83073894692365,2.8788627240568854,3
9,1,617.087774717244,115.09341907446873,5
6,0,377.44905754002525,141.86983893048583,7
4,4,924.0916256702296,185.32681732159207,1
8,4,32.56251284937617,15.203111123277612,5
4,1,518.2225400852388,71.90462366302816,1
0,3,734.043783104268,90.4195737333211,7
6,1,340.53073718048796,62.30496356706177,8
5,2,742.7205632998993,123.65968119632267,1
2,2,380.7998714682783,112.49728228428128,8
2,1,231.22749807148924,12.160584957668895,5
1,4,835.8944640348438,66.98540270813638,7
2,1,239.19220763880634,129.5971672433777,0
6,1,942.8401418264491,155.3452292100155,2
4,4,609.7717894373661,119.6836809360518,6
5,4,196.12069272410258,128.7021466429232,5
2,0,290.8030128524802,189.52793244666722,2
5,4,541.7565401943206,64.45568403790753,1
5,4,564.5708315842686,2.0531645094959083,5
3,2,261.03571962587057,32.985175990331705,2
2,3,749.5920863269899,146.06546478442007,6
3,1,240.0330603259434,103.00771699121543,2
6,0,338.69883795140856,51.1975687894973,4
2,4,764.6635396147353,80.3903424437372,6
5,0,433.30460423288764,31.632493223830593,0
4,1,500.8164306860652,43.23292595764687,2
6,4,992.6183371114794,192.9219181928184,3
0,1,671.336611303978,25.453528412302706,5
3,4,480.53220326411883,127.48350769692452,1
1,4,870.1351173620069,47.549518071123956,3
5,2,783.9299045035619,194.5330802633278,0
7,2,948.8208715518192,26.932440822004434,5
0,2,366.1943736329872,17.575646717431326,1
1,2,607.8496105340051,51.915184522484914,6
5,2,462.4270135178455,186.02661904577639,8
1,2,517.7018595773453,54.9246905485544,5
5,1,344.6689784235426,77.71835523207888,9
8,0,130.4749621278315,70.30786158698166,6
0,0,509.08476347911693,69.17689614191119,2
7,4,425.7897582152718,43.591347613201805,9
0,2,444.01929226273415,40.93355678872776,5
6,2,1.4615069500865108,54.770406273254004,1
7,1,453.6005777132069,13.143061609679773,6
5,2,778.7305179742622,9.302673223719115,2
8,2,939.8042843804013,45.29227669011644,0
8,3,184.13875285571524,8.945486022957994,0
2,2,85.20214410611793,23.844028171786768,8
8,3,87.5169852351465,47.98397002415344,0
7,1,173.40392420213448,23.984236331455257,6
2,0,736.671997788133,108.59433045330229,6
6,1,444.4947369143787,56.34959080186761,5
6,3,383.2616795738477,97.28436383128043,6
6,4,660.9530147528019,190.8825539595283,6
0,4,305.42240034435855,11.134067089142086,0
0,4,464.6601580490972,77.49439949046813,0
2,4,604.3104522085935,29.995824159249796,0
1,0,491.7136312619528,126.90835680535166,5
7,3,534.8754402649951,163.44538968566502,2
5,3,170.24179493396974,12.470580710913225,7
9,1,197.9976073905323,61.45533748806544,1
4,4,629.3124313869073,166.31877232537283,1
2,4,83.97246234915346,63.365185632163644,4
0,0,318.3201377049111,78.66341952394767,3
4,1,602.0707699285882,45.51080598100352,1
2,2,315.0775549590907,177.4691623849803,4
5,3,703.02766397083,195.96993386793426,7
5,2,506.6409072297507,195.19468825230192,1
5,0,992.6520037646604,40.39322195624724,9
4,4,372.7017619898933,158.3726424535955,1
3,4,107.71191603125929,52.8698036043481,7
2,0,550.1916683004561,47.789577760961755,2
9,0,569.3916975672796,151.63638551781546,0
3,2,764.4507392901841,150.86774506218305,3
0,2,563.5204129092531,125.98350232327542,1
0,4,856.5415161894191,188.76909286742872,0
7,2,485.37055220507494,117.72625640876544,4
3,2,42.59684212720272,2.563545657890054,5
1,2,744.4372802471072,153.93593388047378,0
7,2,373.41056912055524,127.48661582917377,5
4,4,508.05615999854757,116.76382528499376,2
9,2,799.8021597603141,44.521619373940545,4
2,1,343.3600165827172,34.87615007140255,8
3,4,39.760737029857275,143.78798153646522,8
1,3,588.8299352683877,20.905948875726832,7
4,4,486.3001577726084,65.15926165684647,0
8,0,430.4017137671232,196.69584089069642,5
8,2,204.05326599098538,47.30843038877659,2
6,0,188.84756413168714,149.55054142472596,5
6,3,816.872086624082,13.132488682618249,2
8,4,176.76639562354757,175.3721305781775,9
6,1,863.9313335185775,154.99488483379116,0
8,4,167.58445861137727,156.94451571406148,0
3,3,201.478044614108,71.6770394571007,0
3,0,982.6239102616909,17.253534566229156,2
9,4,396.0308811012513,121.64898201097101,1
2,3,732.2594201302735,37.79302635765171,5
6,0,234.28128195262866,198.9760629609577,5
6,3,682.9018896407988,12.42692905442604,3
4,1,778.0283516719044,170.93193028990837,9
3,0,37.92747983187383,197.1018508271497,2
1,2,325.71622062341476,133.64895538822518,6
6,3,862.9963699295953,78.87066303686912,7
8,4,923.1047806797542,63.833310983913584,9
3,2,416.264966504575,113.5921073918458,0
6,2,744.8807426313355,112.51659176141575,6
6,0,492.65531625370187,78.83261236639979,9
3,2,531.1724290008001,98.80810177680195,9
1,1,715.5479562832232,137.84128665320324,0
3,4,755.5831763428582,52.407978011889945,6
9,1,116.77031573885877,99.01190313956347,7
5,4,517.1826245826537,122.78314842543516,6
1,2,98.34990592883975,89.31324189903802,3
7,2,311.85585290582077,124.58858723380129,2
9,3,296.8166138377669,128.33022173823144,1
9,4,730.6664992059099,107.57862013005801,8
9,2,906.6131722581383,97.94655634498875,2
0,0,846.5704273888439,10.89083751286899,6
7,4,680.2510329718856,104.30485110992207,0
5,1,947.0394143229963,11.135161865417942,9
4,3,774.1986023908421,119.83260254161561,7
6,0,990.5885398659116,161.83971952804202,7
1,4,27.170210862456745,170.49579265047225,6
5,2,644.4409487863537,54.906728299001315,4
1,2,932.3653090696041,9.226407502821754,3
9,0,588.613393368917,187.50549473323622,5
3,0,327.9327473383726,9.068621854938886,0
3,1,324.4093529313057,158.39028496435662,7
3,3,792.2866397448975,162.27651769331243,9
7,2,957.2432760712193,4.2334795631141064,7
2,0,593.9581894677063,169.07524740282454,2
3,0,378.82854242467454,147.08324182539468,7
0,4,59.27764763672383,50.44751294938759,4
6,4,711.1284613177976,52.20278050913076,2
1,0,602.955849919921,86.43285026192204,5
6,1,281.1393232967868,11.61762444870229,6
4,3,760.5870463794969,105.76649274460628,8
4,0,194.325640557107,134.64236946977962,1
3,3,522.8589021676815,80.551030608216,6
3,4,303.90568301035836,172.08008230291813,4
8,4,12.083009589707427,181.05267156069115,7
1,0,457.4395404321707,45.827074672873415,2
9,0,469.8611116815271,60.294585112371465,0
5,1,482.33222719942313,190.28218522163087,5
1,3,5.8912277134332,176.42989460881245,1
5,4,526.7624217401212,123.3556579520444,7
3,2,455.7914198644558,35.05398800051649,2
1,3,485.4634177637693,194.97026529143983,7
5,4,21.669100364891335,91.01579287998484,6
6,1,214.29207811808547,152.6359308681162,8
7,0,721.4621195507151,129.42400587806657,1
1,0,109.32383927303302,183.18842851932084,4
3,3,608.6711299931111,129.76253940830819,8
3,0,935.2458539511166,92.4688232203748,9
9,0,936.4814909115778,135.5416860656387,8
2,3,41.87817717300013,51.992383787455495,6
1,1,630.4383643026122,30.012391316357224,8
8,1,543.8482927478074,144.6293317314145,8
0,4,30.266786104961362,164.00335918559315,9
6,3,712.3952548332059,183.13341604439515,8
8,2,464.06581468502253,158.32772500115053,2
3,4,745.9498795870154,105.6919788179339,7
9,3,898.9018838022649,91.50868639160325,4
3,1,694.3769006954006,96.87968999273728,4
2,4,956.5023942664852,55.95315583119675,7
4,1,745.5803533878999,123.42640068500528,4
7,4,260.02251880397364,125.93688097946489,8
6,4,574.9751651372355,81.4211098245155,2
9,0,825.5943224140603,33.54182812438458,6
4,0,687.8197219447321,156.61385209471212,3
0,2,680.0355505946007,9.463968989906423,2
2,2,912.9577823764097,136.61045744629135,7
9,0,142.94536791299961,35.53723421066468,8
8,0,421.15682955096014,6.858831750015559,0
3,3,584.089445042124,21.17557085574113,6
2,0,237.5838101082125,65.49844028117764,1
3,2,574.8242180466715,138.45307077628402,5
4,4,246.05467072407993,125.57981913091811,3
7,0,503.9617856684442,156.51185144810765,1
2,0,366.83014630898236,34.5221405848255,3
0,3,878.9389898594635,11.23060721892375,3
6,3,305.19727231753825,102.46736554910379,3
1,3,475.6706680525573,28.949034229354442,6
4,4,860.2901159120468,137.1043510488977,9
4,1,46.009212271264644,133.4839164811505,5
7,4,581.8306594606361,166.77330497777615,4
9,4,895.874571675262,84.72822439995731,3
6,0,380.48747281978,170.0951791157718,5
0,0,606.1630477992787,50.32835155633349,9
0,3,958.8069445417256,157.30904047983577,2
5,4,300.6898512778379,30.403636867889293,6
6,3,732.2077727395242,113.75674577720804,2
2,0,692.6284314561747,130.73546797071023,1
4,4,131.23955850211468,10.39424052965221,8
5,0,764.6060998508636,19.834319456323858,4
8,0,428.8279481813335,56.88596687547553,5
1,2,108.34491232561383,11.641148889840448,7
6,4,950.1890244536819,28.58673738128776,7
6,3,689.0139800278192,146.5845909991011,3
0,4,609.7183872485884,125.76325710787239,6
6,2,524.4617851960178,137.2164823945393,8
5,4,115.69977997761083,175.06766320813463,7
5,2,448.20925359861496,22.98569464477771,7
6,0,975.4124712559285,34.003311006652126,5
7,1,449.6317449457592,4.031006182383856,1
3,2,39.533949378102285,190.04788789692557,4
8,2,652.6816079110534,52.14044283573516,9
8,0,550.7377448736815,30.917506953871275,8
4,2,425.95900369958906,139.7536271636813,4
3,4,18.658421720982645,197.0806582632917,3
3,1,892.2860315398898,188.88468774941063,1
3,1,163.42456368169843,132.20428610559182,8
6,4,903.5298283231035,145.3096974593577,9
3,1,333.8583018237821,146.43824887843337,9
4,3,380.0550675922304,90.55501209881638,9
9,3,211.156564713995,100.13349367689351,8
8,1,309.07503036535763,7.677714419516635,9
8,0,545.031616548805,143.09573179687663,3
9,0,658.2784498308005,190.98543617024777,4
3,3,338.27079506463895,71.69989447853943,0
8,4,28.26280625595057,111.40679751155291,5
0,2,348.30463870664573,154.63934198851692,4
8,0,969.2098381821819,178.67452669968955,5
1,0,834.9352053236611,58.758441976715424,5
8,2,102.47005811226373,90.95052844294884,7
7,3,365.4259287181022,37.19846180413722,1
1,4,281.0141783606321,75.33643817387991,1
1,2,507.55267441491145,184.1084320671747,4
0,2,284.9977819167708,91.03141903911674,6
1,3,81.0840270223907,68.85706763812065,4
1,0,412.1236292299096,14.124945184587311,7
8,3,354.35616029319203,188.24306839974,8
4,4,524.7508448936823,97.3014295177177,0
2,4,773.7193428349327,106.6294254287657,0
1,0,810.9676109441413,79.5668259095871,2
2,2,117.28662399244483,158.0621898108039,1
8,4,758.4851382183115,125.93892051381795,0
9,3,475.13202391787866,86.37112068221549,1
1,4,698.3737761335698,10.030259148979926,6
6,4,1.5693513943345616,76.16682559379646,0
3,4,586.2034357894618,35.280883030349706,0
8,3,728.2901569001374,116.04002383934326,5
0,1,199.82712774892298,92.84474407465339,8
6,4,777.3829298163491,194.5924654632427,1
9,0,299.33564436132167,79.88479804052864,2
2,2,252.19101205967965,28.77673194118713,0
1,2,816.45965454016,1.8633652386293331,5
8,0,274.2076284326752,163.2285655865199,6
0,3,130.79606805908483,46.91099843757185,6
8,2,103.51148404506405,32.70432573994737,6
9,0,442.0039759658323,190.4520941880216,0
2,1,828.6351625154294,170.8077647688012,4
1,2,473.38287645080743,30.443100106944065,4
8,0,876.5429948619235,132.11413165105276,9
5,3,815.0261404681199,109.80514136069857,2
7,0,359.6546234915836,137.14747033209116,6
4,2,737.2981770370898,5.78207922432854,7
0,4,670.3469652419492,79.65937313191125,3
6,4,857.49113937368,148.9883690329268,3
0,2,688.4667846898614,43.651736189969135,7
5,1,29.813632793003197,43.265306980660355,7
2,4,638.8345850356629,126.79047950828009,6
8,1,433.6128769803741,186.85162351795307,7
5,3,548.2748497032923,105.28840005246565,2
6,4,243.14853469340136,11.937457850538614,3
7,1,914.454100370824,125.68891190765635,8
0,3,365.373611145016,136.0683222591843,2
9,2,598.9097665742862,39.022256820740694,5
5,1,803.6230129460022,10.841897743400498,2
7,2,422.21820156433296,86.04417082629526,6
0,2,623.1382443331587,178.26075499061636,1
1,4,404.4110525622722,94.86656450273603,0
6,0,334.98632479652633,137.72234794676262,8
1,4,117.25390820045156,118.79473976220396,6
3,0,463.19727051966674,142.29784645758014,3
7,0,536.5552407944422,11.517569354977052,0
9,4,465.169050020839,47.42079679020175,8
8,2,485.4904405288262,72.29067224683783,4
0,3,584.6652794843897,26.309275337736814,0
0,4,192.0275803427367,52.71721367113098,8
8,4,537.6812971462982,0.06057487901194314,4
3,4,392.7431411625236,163.94115027058953,0
2,4,961.8957657462441,75.83244643566265,8
5,3,725.3843813592821,181.21352309614383,9
8,0,978.1839338972658,20.81140908046666,8
7,0,198.57397461135727,196.68543670633406,1
9,0,124.90671542921383,33.22477992052812,7
3,2,797.4664103050098,30.952175744311504,1
6,4,296.6043549219559,199.64015665204153,9
1,4,614.7632147434886,78.04597587829565,8
3,4,206.0409926748259,67.94689877799189,8
4,2,928.6614161260256,163.6028118463613,3
1,0,794.436878022194,108.84269814307565,3
3,4,140.50103756382683,8.605827659255926,7
7,2,818.0229770690249,197.3850118356424,5
5,4,132.69406747064406,125.70665179924228,2
1,2,321.04084282991676,35.402029477323694,2
0,2,177.84983095333396,79.45400343547173,4
3,1,690.8929971278468,66.99245689492442,2
7,4,413.4697355682054,177.18999988328702,7
4,4,821.8054119963931,103.59601325616072,3
1,0,921.7870708907615,168.188556374034,1
4,4,635.0375719057978,149.66704392601338,5
3,2,407.49236500561517,62.91758914591834,2
2,0,762.6150332829072,73.81753256459116,0
6,1,838.4068152952016,64.75937033346997,1
8,4,38.37445736140421,2.171774840520291,6
8,0,380.68270380638415,40.87132721083548,8
6,0,177.25999295817186,72.25897396503574,3
8,0,315.59649697772596,184.0505700439136,4
6,0,340.54198127088875,120.39839429871269,3
0,4,288.32067891614435,2.978892563808011,2
6,3,491.76363744417694,177.8198543828245,2
8,0,267.78574902076645,127.77145488889437,6
0,1,476.7818991442393,137.61137940575315,6
6,2,91.48041681791142,130.4841538630552,6
0,1,155.60734615679527,23.348723915700464,2
0,3,167.6575905118557,32.710655464336,4
9,3,868.269469080301,87.73236199673893,1
6,1,491.18639441691823,3.081157308881144,3
5,0,779.80834165916,12.131980467009251,4
3,2,214.72862562817008,26.16044588993127,3
1,2,409.6161928495913,61.9379354368228,9
9,0,108.98267214842872,138.60223152576776,0
6,1,25.09117970957353,111.35815759930465,8
7,2,714.2537925359203,142.96424464539606,8
4,0,256.08888696956365,114.52513643186985,6
6,4,20.223554202184356,18.25345446710638,6
4,2,537.9307847009256,154.90848905125893,4
5,2,682.9909653346176,119.30689543067699,2
0,2,248.58898805061048,80.75611376245007,7
4,2,61.802132380165965,150.26105799920308,5
4,0,351.4269375911415,112.4348121780525,1
6,4,393.00259166298713,147.10001890722603,1
1,3,669.3994732798159,55.24400617105856,5
2,2,170.70140095357544,100.52912910887122,9
2,1,973.133480005021,91.81242863493284,5
4,2,790.6027321692017,90.03298337337864,1
8,4,940.4860339639187,145.37125463761186,9
8,2,123.46430789588725,154.74529808154915,0
0,4,927.1733183681853,114.26525019570886,2
4,4,105.19328776117808,103.27049783919466,3
5,4,153.8299404346062,55.3992121196087,3
0,3,793.1132477077615,9.913397972920702,8
9,4,288.36332546494225,49.671524594236004,2
7,0,305.93939129993043,129.50763982864098,2
4,2,363.74193673231247,147.30889898378857,9
3,4,344.5713884453214,42.12838041187075,4
7,4,878.0985943304117,46.553379851167385,8
8,3,14.416317340422369,89.75637777096001,6
8,0,600.6124837533417,23.767944345888647,5
2,3,490.1350755886957,140.71917656969558,5
5,1,339.73525734498634,4.395465392853959,4
6,3,758.7479111072511,12.57853165578371,1
3,2,702.7553828210368,12.303774894500364,8
2,3,20.891012914475372,78.88043162445,5
0,1,309.25982560054246,78.35514490769278,0
5,0,129.63296732481456,39.82875518181657,6
6,4,476.4092461803887,151.7262803823539,3
3,4,341.8147866916642,173.2499161447156,0
2,3,135.84362407136362,189.3751007428495,9
5,4,653.6417608714696,137.17337341143235,0
0,4,595.8171371758804,167.09313022940074,0
0,2,746.7889394772791,137.05330234257988,5
6,1,979.226066798546,38.453434271228694,8
2,0,289.3990640155213,51.304601616667014,0
1,0,227.95662395492488,52.30472925495793,1
9,4,196.66894887769348,31.888963648726886,0
8,1,344.6549151376621,195.29456549709525,1
